
gift_id,title,description,category,price,currency,store_url,image_url,age_min,age_max
RU3566,Красочный игра 3566,Красочный игра 3566. Отличный вариант подарка для разных случаев.,Украшения,4402,RUB,https://store.example.com/item/RU3566,https://images.example.com/RU3566.jpg,3,47
RU3567,Классический свеча 3567,Классический свеча 3567. Отличный вариант подарка для разных случаев.,Творчество и хобби,2357,RUB,https://store.example.com/item/RU3567,https://images.example.com/RU3567.jpg,12,59
RU3568,Классический фонарь 3568,Классический фонарь 3568. Отличный вариант подарка для разных случаев.,Канцелярия,3174,RUB,https://store.example.com/item/RU3568,https://images.example.com/RU3568.jpg,6,9
RU3569,Декоративный свеча 3569,Декоративный свеча 3569. Отличный вариант подарка для разных случаев.,Красота и здоровье,2354,RUB,https://store.example.com/item/RU3569,https://images.example.com/RU3569.jpg,6,47
RU3570,Классический ручка 3570,Классический ручка 3570. Отличный вариант подарка для разных случаев.,Детские товары,3424,RUB,https://store.example.com/item/RU3570,https://images.example.com/RU3570.jpg,8,21
RU3571,Набор ожерелье 3571,Набор ожерелье 3571. Отличный вариант подарка для разных случаев.,Игры и хобби,1509,RUB,https://store.example.com/item/RU3571,https://images.example.com/RU3571.jpg,8,11
RU3572,Стильный чай 3572,Стильный чай 3572. Отличный вариант подарка для разных случаев.,Электроника,5255,RUB,https://store.example.com/item/RU3572,https://images.example.com/RU3572.jpg,0,22
RU3573,Красочный плед 3573,Красочный плед 3573. Отличный вариант подарка для разных случаев.,Творчество и хобби,4536,RUB,https://store.example.com/item/RU3573,https://images.example.com/RU3573.jpg,8,57
RU3574,Креативный фонарь 3574,Креативный фонарь 3574. Отличный вариант подарка для разных случаев.,Красота и здоровье,1704,RUB,https://store.example.com/item/RU3574,https://images.example.com/RU3574.jpg,12,70
RU3575,Уютный ожерелье 3575,Уютный ожерелье 3575. Отличный вариант подарка для разных случаев.,Игры и хобби,3257,RUB,https://store.example.com/item/RU3575,https://images.example.com/RU3575.jpg,12,14
RU3576,Уютный браслет 3576,Уютный браслет 3576. Отличный вариант подарка для разных случаев.,Творчество и хобби,1781,RUB,https://store.example.com/item/RU3576,https://images.example.com/RU3576.jpg,3,57
RU3577,Креативный книга 3577,Креативный книга 3577. Отличный вариант подарка для разных случаев.,Игры и хобби,2643,RUB,https://store.example.com/item/RU3577,https://images.example.com/RU3577.jpg,16,79
RU3578,Классический свеча 3578,Классический свеча 3578. Отличный вариант подарка для разных случаев.,Детские товары,5084,RUB,https://store.example.com/item/RU3578,https://images.example.com/RU3578.jpg,0,52
RU3579,Классический книга 3579,Классический книга 3579. Отличный вариант подарка для разных случаев.,Электроника,4593,RUB,https://store.example.com/item/RU3579,https://images.example.com/RU3579.jpg,12,53
RU3580,Уютный набор ножей 3580,Уютный набор ножей 3580. Отличный вариант подарка для разных случаев.,Детские товары,2515,RUB,https://store.example.com/item/RU3580,https://images.example.com/RU3580.jpg,18,59
RU3581,Декоративный плед 3581,Декоративный плед 3581. Отличный вариант подарка для разных случаев.,Еда и напитки,3826,RUB,https://store.example.com/item/RU3581,https://images.example.com/RU3581.jpg,6,9
RU3582,Компактный игра 3582,Компактный игра 3582. Отличный вариант подарка для разных случаев.,Игры и хобби,714,RUB,https://store.example.com/item/RU3582,https://images.example.com/RU3582.jpg,12,79
RU3583,Ароматический чашка 3583,Ароматический чашка 3583. Отличный вариант подарка для разных случаев.,Дом и уют,5203,RUB,https://store.example.com/item/RU3583,https://images.example.com/RU3583.jpg,3,39
RU3584,Набор фонарь 3584,Набор фонарь 3584. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,5531,RUB,https://store.example.com/item/RU3584,https://images.example.com/RU3584.jpg,12,49
RU3585,Компактный масло 3585,Компактный масло 3585. Отличный вариант подарка для разных случаев.,Игры и хобби,1344,RUB,https://store.example.com/item/RU3585,https://images.example.com/RU3585.jpg,0,31
RU3586,Ароматический книга 3586,Ароматический книга 3586. Отличный вариант подарка для разных случаев.,Украшения,3896,RUB,https://store.example.com/item/RU3586,https://images.example.com/RU3586.jpg,12,61
RU3587,Уютный чай 3587,Уютный чай 3587. Отличный вариант подарка для разных случаев.,Украшения,3008,RUB,https://store.example.com/item/RU3587,https://images.example.com/RU3587.jpg,16,78
RU3588,Уютный набор 3588,Уютный набор 3588. Отличный вариант подарка для разных случаев.,Игры и хобби,5029,RUB,https://store.example.com/item/RU3588,https://images.example.com/RU3588.jpg,12,32
RU3589,Компактный игра 3589,Компактный игра 3589. Отличный вариант подарка для разных случаев.,Еда и напитки,2393,RUB,https://store.example.com/item/RU3589,https://images.example.com/RU3589.jpg,18,67
RU3590,Уютный браслет 3590,Уютный браслет 3590. Отличный вариант подарка для разных случаев.,Детские товары,722,RUB,https://store.example.com/item/RU3590,https://images.example.com/RU3590.jpg,0,3
RU3591,Декоративный плед 3591,Декоративный плед 3591. Отличный вариант подарка для разных случаев.,Творчество и хобби,1272,RUB,https://store.example.com/item/RU3591,https://images.example.com/RU3591.jpg,18,44
RU3592,Классический игра 3592,Классический игра 3592. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,2762,RUB,https://store.example.com/item/RU3592,https://images.example.com/RU3592.jpg,8,55
RU3593,Ароматический набор 3593,Ароматический набор 3593. Отличный вариант подарка для разных случаев.,Канцелярия,4600,RUB,https://store.example.com/item/RU3593,https://images.example.com/RU3593.jpg,12,58
RU3594,Декоративный свеча 3594,Декоративный свеча 3594. Отличный вариант подарка для разных случаев.,Электроника,3658,RUB,https://store.example.com/item/RU3594,https://images.example.com/RU3594.jpg,18,52
RU3595,Стильный чай 3595,Стильный чай 3595. Отличный вариант подарка для разных случаев.,Детские товары,5678,RUB,https://store.example.com/item/RU3595,https://images.example.com/RU3595.jpg,16,60
RU3596,Красочный плед 3596,Красочный плед 3596. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,2897,RUB,https://store.example.com/item/RU3596,https://images.example.com/RU3596.jpg,16,66
RU3597,Креативный игра 3597,Креативный игра 3597. Отличный вариант подарка для разных случаев.,Канцелярия,4273,RUB,https://store.example.com/item/RU3597,https://images.example.com/RU3597.jpg,8,54
RU3598,Ароматический свеча 3598,Ароматический свеча 3598. Отличный вариант подарка для разных случаев.,Дом и уют,3482,RUB,https://store.example.com/item/RU3598,https://images.example.com/RU3598.jpg,0,74
RU3599,Подарочный плед 3599,Подарочный плед 3599. Отличный вариант подарка для разных случаев.,Канцелярия,4588,RUB,https://store.example.com/item/RU3599,https://images.example.com/RU3599.jpg,0,45
RU3600,Компактный свеча 3600,Компактный свеча 3600. Отличный вариант подарка для разных случаев.,Игры и хобби,2653,RUB,https://store.example.com/item/RU3600,https://images.example.com/RU3600.jpg,18,31
RU3601,Набор чай 3601,Набор чай 3601. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,4699,RUB,https://store.example.com/item/RU3601,https://images.example.com/RU3601.jpg,6,65
RU3602,Компактный ручка 3602,Компактный ручка 3602. Отличный вариант подарка для разных случаев.,Электроника,4128,RUB,https://store.example.com/item/RU3602,https://images.example.com/RU3602.jpg,0,73
RU3603,Красочный свеча 3603,Красочный свеча 3603. Отличный вариант подарка для разных случаев.,Детские товары,1167,RUB,https://store.example.com/item/RU3603,https://images.example.com/RU3603.jpg,18,52
RU3604,Красочный игра 3604,Красочный игра 3604. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,3403,RUB,https://store.example.com/item/RU3604,https://images.example.com/RU3604.jpg,12,47
RU3605,Компактный набор ножей 3605,Компактный набор ножей 3605. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,2809,RUB,https://store.example.com/item/RU3605,https://images.example.com/RU3605.jpg,18,74
RU3606,Ароматический чай 3606,Ароматический чай 3606. Отличный вариант подарка для разных случаев.,Еда и напитки,3030,RUB,https://store.example.com/item/RU3606,https://images.example.com/RU3606.jpg,3,29
RU3607,Подарочный свеча 3607,Подарочный свеча 3607. Отличный вариант подарка для разных случаев.,Детские товары,1942,RUB,https://store.example.com/item/RU3607,https://images.example.com/RU3607.jpg,16,43
RU3608,Стильный набор ножей 3608,Стильный набор ножей 3608. Отличный вариант подарка для разных случаев.,Творчество и хобби,5007,RUB,https://store.example.com/item/RU3608,https://images.example.com/RU3608.jpg,8,10
RU3609,Красочный масло 3609,Красочный масло 3609. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,5242,RUB,https://store.example.com/item/RU3609,https://images.example.com/RU3609.jpg,8,35
RU3610,Уютный чашка 3610,Уютный чашка 3610. Отличный вариант подарка для разных случаев.,Детские товары,4161,RUB,https://store.example.com/item/RU3610,https://images.example.com/RU3610.jpg,16,44
RU3611,Креативный фонарь 3611,Креативный фонарь 3611. Отличный вариант подарка для разных случаев.,Красота и здоровье,4868,RUB,https://store.example.com/item/RU3611,https://images.example.com/RU3611.jpg,12,73
RU3612,Уютный свеча 3612,Уютный свеча 3612. Отличный вариант подарка для разных случаев.,Игры и хобби,2057,RUB,https://store.example.com/item/RU3612,https://images.example.com/RU3612.jpg,0,48
RU3613,Креативный фонарь 3613,Креативный фонарь 3613. Отличный вариант подарка для разных случаев.,Дом и уют,5485,RUB,https://store.example.com/item/RU3613,https://images.example.com/RU3613.jpg,6,69
RU3614,Креативный набор 3614,Креативный набор 3614. Отличный вариант подарка для разных случаев.,Электроника,5516,RUB,https://store.example.com/item/RU3614,https://images.example.com/RU3614.jpg,3,58
RU3615,Набор набор ножей 3615,Набор набор ножей 3615. Отличный вариант подарка для разных случаев.,Детские товары,5316,RUB,https://store.example.com/item/RU3615,https://images.example.com/RU3615.jpg,0,42
RU3616,Подарочный ручка 3616,Подарочный ручка 3616. Отличный вариант подарка для разных случаев.,Детские товары,3729,RUB,https://store.example.com/item/RU3616,https://images.example.com/RU3616.jpg,16,60
RU3617,Декоративный книга 3617,Декоративный книга 3617. Отличный вариант подарка для разных случаев.,Дом и уют,2063,RUB,https://store.example.com/item/RU3617,https://images.example.com/RU3617.jpg,16,62
RU3618,Креативный масло 3618,Креативный масло 3618. Отличный вариант подарка для разных случаев.,Игры и хобби,2000,RUB,https://store.example.com/item/RU3618,https://images.example.com/RU3618.jpg,12,66
RU3619,Подарочный чашка 3619,Подарочный чашка 3619. Отличный вариант подарка для разных случаев.,Игры и хобби,5657,RUB,https://store.example.com/item/RU3619,https://images.example.com/RU3619.jpg,3,45
RU3620,Красочный плед 3620,Красочный плед 3620. Отличный вариант подарка для разных случаев.,Игры и хобби,2497,RUB,https://store.example.com/item/RU3620,https://images.example.com/RU3620.jpg,16,59
RU3621,Ароматический фонарь 3621,Ароматический фонарь 3621. Отличный вариант подарка для разных случаев.,Дом и уют,2774,RUB,https://store.example.com/item/RU3621,https://images.example.com/RU3621.jpg,6,68
RU3622,Классический браслет 3622,Классический браслет 3622. Отличный вариант подарка для разных случаев.,Красота и здоровье,5119,RUB,https://store.example.com/item/RU3622,https://images.example.com/RU3622.jpg,8,72
RU3623,Креативный набор 3623,Креативный набор 3623. Отличный вариант подарка для разных случаев.,Игры и хобби,5107,RUB,https://store.example.com/item/RU3623,https://images.example.com/RU3623.jpg,12,36
RU3624,Классический плед 3624,Классический плед 3624. Отличный вариант подарка для разных случаев.,Еда и напитки,3369,RUB,https://store.example.com/item/RU3624,https://images.example.com/RU3624.jpg,18,23
RU3625,Компактный ручка 3625,Компактный ручка 3625. Отличный вариант подарка для разных случаев.,Дом и уют,1045,RUB,https://store.example.com/item/RU3625,https://images.example.com/RU3625.jpg,16,64
RU3626,Креативный книга 3626,Креативный книга 3626. Отличный вариант подарка для разных случаев.,Дом и уют,2400,RUB,https://store.example.com/item/RU3626,https://images.example.com/RU3626.jpg,12,61
RU3627,Красочный ожерелье 3627,Красочный ожерелье 3627. Отличный вариант подарка для разных случаев.,Творчество и хобби,5751,RUB,https://store.example.com/item/RU3627,https://images.example.com/RU3627.jpg,3,50
RU3628,Креативный набор 3628,Креативный набор 3628. Отличный вариант подарка для разных случаев.,Канцелярия,2702,RUB,https://store.example.com/item/RU3628,https://images.example.com/RU3628.jpg,3,14
RU3629,Креативный набор 3629,Креативный набор 3629. Отличный вариант подарка для разных случаев.,Электроника,5794,RUB,https://store.example.com/item/RU3629,https://images.example.com/RU3629.jpg,0,12
RU3630,Ароматический ожерелье 3630,Ароматический ожерелье 3630. Отличный вариант подарка для разных случаев.,Детские товары,2923,RUB,https://store.example.com/item/RU3630,https://images.example.com/RU3630.jpg,6,55
RU3631,Набор ручка 3631,Набор ручка 3631. Отличный вариант подарка для разных случаев.,Красота и здоровье,5447,RUB,https://store.example.com/item/RU3631,https://images.example.com/RU3631.jpg,3,18
RU3632,Компактный книга 3632,Компактный книга 3632. Отличный вариант подарка для разных случаев.,Красота и здоровье,949,RUB,https://store.example.com/item/RU3632,https://images.example.com/RU3632.jpg,3,59
RU3633,Классический набор ножей 3633,Классический набор ножей 3633. Отличный вариант подарка для разных случаев.,Украшения,680,RUB,https://store.example.com/item/RU3633,https://images.example.com/RU3633.jpg,16,23
RU3634,Ароматический книга 3634,Ароматический книга 3634. Отличный вариант подарка для разных случаев.,Детские товары,4582,RUB,https://store.example.com/item/RU3634,https://images.example.com/RU3634.jpg,16,72
RU3635,Стильный плед 3635,Стильный плед 3635. Отличный вариант подарка для разных случаев.,Игры и хобби,1868,RUB,https://store.example.com/item/RU3635,https://images.example.com/RU3635.jpg,16,55
RU3636,Набор игра 3636,Набор игра 3636. Отличный вариант подарка для разных случаев.,Еда и напитки,3337,RUB,https://store.example.com/item/RU3636,https://images.example.com/RU3636.jpg,0,27
RU3637,Уютный плед 3637,Уютный плед 3637. Отличный вариант подарка для разных случаев.,Детские товары,2949,RUB,https://store.example.com/item/RU3637,https://images.example.com/RU3637.jpg,0,25
RU3638,Компактный фонарь 3638,Компактный фонарь 3638. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,820,RUB,https://store.example.com/item/RU3638,https://images.example.com/RU3638.jpg,0,18
RU3639,Декоративный чашка 3639,Декоративный чашка 3639. Отличный вариант подарка для разных случаев.,Творчество и хобби,3764,RUB,https://store.example.com/item/RU3639,https://images.example.com/RU3639.jpg,0,72
RU3640,Декоративный фонарь 3640,Декоративный фонарь 3640. Отличный вариант подарка для разных случаев.,Электроника,1349,RUB,https://store.example.com/item/RU3640,https://images.example.com/RU3640.jpg,6,36
RU3641,Красочный ручка 3641,Красочный ручка 3641. Отличный вариант подарка для разных случаев.,Канцелярия,4067,RUB,https://store.example.com/item/RU3641,https://images.example.com/RU3641.jpg,12,64
RU3642,Уютный игра 3642,Уютный игра 3642. Отличный вариант подарка для разных случаев.,Еда и напитки,1390,RUB,https://store.example.com/item/RU3642,https://images.example.com/RU3642.jpg,18,50
RU3643,Стильный ожерелье 3643,Стильный ожерелье 3643. Отличный вариант подарка для разных случаев.,Электроника,1996,RUB,https://store.example.com/item/RU3643,https://images.example.com/RU3643.jpg,12,72
RU3644,Ароматический фонарь 3644,Ароматический фонарь 3644. Отличный вариант подарка для разных случаев.,Еда и напитки,687,RUB,https://store.example.com/item/RU3644,https://images.example.com/RU3644.jpg,0,28
RU3645,Уютный браслет 3645,Уютный браслет 3645. Отличный вариант подарка для разных случаев.,Творчество и хобби,1210,RUB,https://store.example.com/item/RU3645,https://images.example.com/RU3645.jpg,3,50
RU3646,Набор браслет 3646,Набор браслет 3646. Отличный вариант подарка для разных случаев.,Электроника,4181,RUB,https://store.example.com/item/RU3646,https://images.example.com/RU3646.jpg,12,42
RU3647,Декоративный игра 3647,Декоративный игра 3647. Отличный вариант подарка для разных случаев.,Красота и здоровье,619,RUB,https://store.example.com/item/RU3647,https://images.example.com/RU3647.jpg,18,25
RU3648,Классический игра 3648,Классический игра 3648. Отличный вариант подарка для разных случаев.,Дом и уют,5807,RUB,https://store.example.com/item/RU3648,https://images.example.com/RU3648.jpg,12,17
RU3649,Классический набор 3649,Классический набор 3649. Отличный вариант подарка для разных случаев.,Красота и здоровье,985,RUB,https://store.example.com/item/RU3649,https://images.example.com/RU3649.jpg,0,65
RU3650,Классический масло 3650,Классический масло 3650. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,1746,RUB,https://store.example.com/item/RU3650,https://images.example.com/RU3650.jpg,18,43
RU3651,Набор масло 3651,Набор масло 3651. Отличный вариант подарка для разных случаев.,Канцелярия,868,RUB,https://store.example.com/item/RU3651,https://images.example.com/RU3651.jpg,3,25
RU3652,Компактный масло 3652,Компактный масло 3652. Отличный вариант подарка для разных случаев.,Детские товары,2613,RUB,https://store.example.com/item/RU3652,https://images.example.com/RU3652.jpg,3,33
RU3653,Набор свеча 3653,Набор свеча 3653. Отличный вариант подарка для разных случаев.,Украшения,828,RUB,https://store.example.com/item/RU3653,https://images.example.com/RU3653.jpg,12,77
RU3654,Уютный браслет 3654,Уютный браслет 3654. Отличный вариант подарка для разных случаев.,Красота и здоровье,1164,RUB,https://store.example.com/item/RU3654,https://images.example.com/RU3654.jpg,12,54
RU3655,Уютный чашка 3655,Уютный чашка 3655. Отличный вариант подарка для разных случаев.,Электроника,3394,RUB,https://store.example.com/item/RU3655,https://images.example.com/RU3655.jpg,16,52
RU3656,Стильный браслет 3656,Стильный браслет 3656. Отличный вариант подарка для разных случаев.,Красота и здоровье,855,RUB,https://store.example.com/item/RU3656,https://images.example.com/RU3656.jpg,12,18
RU3657,Подарочный браслет 3657,Подарочный браслет 3657. Отличный вариант подарка для разных случаев.,Творчество и хобби,5226,RUB,https://store.example.com/item/RU3657,https://images.example.com/RU3657.jpg,18,74
RU3658,Набор набор 3658,Набор набор 3658. Отличный вариант подарка для разных случаев.,Украшения,2629,RUB,https://store.example.com/item/RU3658,https://images.example.com/RU3658.jpg,12,49
RU3659,Стильный набор ножей 3659,Стильный набор ножей 3659. Отличный вариант подарка для разных случаев.,Детские товары,3993,RUB,https://store.example.com/item/RU3659,https://images.example.com/RU3659.jpg,6,42
RU3660,Компактный ожерелье 3660,Компактный ожерелье 3660. Отличный вариант подарка для разных случаев.,Канцелярия,5396,RUB,https://store.example.com/item/RU3660,https://images.example.com/RU3660.jpg,8,13
RU3661,Подарочный свеча 3661,Подарочный свеча 3661. Отличный вариант подарка для разных случаев.,Игры и хобби,5527,RUB,https://store.example.com/item/RU3661,https://images.example.com/RU3661.jpg,12,16
RU3662,Стильный ожерелье 3662,Стильный ожерелье 3662. Отличный вариант подарка для разных случаев.,Канцелярия,2665,RUB,https://store.example.com/item/RU3662,https://images.example.com/RU3662.jpg,16,42
RU3663,Набор чашка 3663,Набор чашка 3663. Отличный вариант подарка для разных случаев.,Игры и хобби,2894,RUB,https://store.example.com/item/RU3663,https://images.example.com/RU3663.jpg,0,44
RU3664,Красочный ожерелье 3664,Красочный ожерелье 3664. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,5353,RUB,https://store.example.com/item/RU3664,https://images.example.com/RU3664.jpg,3,41
RU3665,Креативный книга 3665,Креативный книга 3665. Отличный вариант подарка для разных случаев.,Канцелярия,2758,RUB,https://store.example.com/item/RU3665,https://images.example.com/RU3665.jpg,12,75
RU3666,Декоративный ожерелье 3666,Декоративный ожерелье 3666. Отличный вариант подарка для разных случаев.,Дом и уют,3354,RUB,https://store.example.com/item/RU3666,https://images.example.com/RU3666.jpg,3,44
RU3667,Декоративный чай 3667,Декоративный чай 3667. Отличный вариант подарка для разных случаев.,Еда и напитки,5575,RUB,https://store.example.com/item/RU3667,https://images.example.com/RU3667.jpg,12,45
RU3668,Классический набор ножей 3668,Классический набор ножей 3668. Отличный вариант подарка для разных случаев.,Украшения,1254,RUB,https://store.example.com/item/RU3668,https://images.example.com/RU3668.jpg,8,21
RU3669,Компактный масло 3669,Компактный масло 3669. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,3946,RUB,https://store.example.com/item/RU3669,https://images.example.com/RU3669.jpg,0,31
RU3670,Декоративный книга 3670,Декоративный книга 3670. Отличный вариант подарка для разных случаев.,Дом и уют,3711,RUB,https://store.example.com/item/RU3670,https://images.example.com/RU3670.jpg,8,53
RU3671,Уютный чашка 3671,Уютный чашка 3671. Отличный вариант подарка для разных случаев.,Электроника,4543,RUB,https://store.example.com/item/RU3671,https://images.example.com/RU3671.jpg,16,43
RU3672,Подарочный плед 3672,Подарочный плед 3672. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,1254,RUB,https://store.example.com/item/RU3672,https://images.example.com/RU3672.jpg,0,25
RU3673,Креативный фонарь 3673,Креативный фонарь 3673. Отличный вариант подарка для разных случаев.,Еда и напитки,3791,RUB,https://store.example.com/item/RU3673,https://images.example.com/RU3673.jpg,0,28
RU3674,Креативный чай 3674,Креативный чай 3674. Отличный вариант подарка для разных случаев.,Дом и уют,1835,RUB,https://store.example.com/item/RU3674,https://images.example.com/RU3674.jpg,12,45
RU3675,Подарочный масло 3675,Подарочный масло 3675. Отличный вариант подарка для разных случаев.,Детские товары,5337,RUB,https://store.example.com/item/RU3675,https://images.example.com/RU3675.jpg,6,48
RU3676,Красочный чашка 3676,Красочный чашка 3676. Отличный вариант подарка для разных случаев.,Творчество и хобби,5111,RUB,https://store.example.com/item/RU3676,https://images.example.com/RU3676.jpg,6,52
RU3677,Компактный набор 3677,Компактный набор 3677. Отличный вариант подарка для разных случаев.,Канцелярия,1482,RUB,https://store.example.com/item/RU3677,https://images.example.com/RU3677.jpg,3,25
RU3678,Декоративный масло 3678,Декоративный масло 3678. Отличный вариант подарка для разных случаев.,Украшения,1873,RUB,https://store.example.com/item/RU3678,https://images.example.com/RU3678.jpg,0,52
RU3679,Ароматический масло 3679,Ароматический масло 3679. Отличный вариант подарка для разных случаев.,Красота и здоровье,5755,RUB,https://store.example.com/item/RU3679,https://images.example.com/RU3679.jpg,18,32
RU3680,Стильный ручка 3680,Стильный ручка 3680. Отличный вариант подарка для разных случаев.,Дом и уют,591,RUB,https://store.example.com/item/RU3680,https://images.example.com/RU3680.jpg,8,80
RU3681,Классический фонарь 3681,Классический фонарь 3681. Отличный вариант подарка для разных случаев.,Украшения,3009,RUB,https://store.example.com/item/RU3681,https://images.example.com/RU3681.jpg,0,35
RU3682,Компактный свеча 3682,Компактный свеча 3682. Отличный вариант подарка для разных случаев.,Еда и напитки,4264,RUB,https://store.example.com/item/RU3682,https://images.example.com/RU3682.jpg,18,65
RU3683,Красочный плед 3683,Красочный плед 3683. Отличный вариант подарка для разных случаев.,Еда и напитки,4781,RUB,https://store.example.com/item/RU3683,https://images.example.com/RU3683.jpg,16,23
RU3684,Красочный набор 3684,Красочный набор 3684. Отличный вариант подарка для разных случаев.,Творчество и хобби,5013,RUB,https://store.example.com/item/RU3684,https://images.example.com/RU3684.jpg,18,45
RU3685,Классический масло 3685,Классический масло 3685. Отличный вариант подарка для разных случаев.,Творчество и хобби,3208,RUB,https://store.example.com/item/RU3685,https://images.example.com/RU3685.jpg,3,74
RU3686,Стильный браслет 3686,Стильный браслет 3686. Отличный вариант подарка для разных случаев.,Игры и хобби,3997,RUB,https://store.example.com/item/RU3686,https://images.example.com/RU3686.jpg,16,67
RU3687,Набор фонарь 3687,Набор фонарь 3687. Отличный вариант подарка для разных случаев.,Украшения,3017,RUB,https://store.example.com/item/RU3687,https://images.example.com/RU3687.jpg,0,24
RU3688,Набор браслет 3688,Набор браслет 3688. Отличный вариант подарка для разных случаев.,Дом и уют,4852,RUB,https://store.example.com/item/RU3688,https://images.example.com/RU3688.jpg,18,52
RU3689,Классический игра 3689,Классический игра 3689. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,4617,RUB,https://store.example.com/item/RU3689,https://images.example.com/RU3689.jpg,12,24
RU3690,Подарочный набор ножей 3690,Подарочный набор ножей 3690. Отличный вариант подарка для разных случаев.,Электроника,3241,RUB,https://store.example.com/item/RU3690,https://images.example.com/RU3690.jpg,16,56
RU3691,Классический свеча 3691,Классический свеча 3691. Отличный вариант подарка для разных случаев.,Творчество и хобби,4071,RUB,https://store.example.com/item/RU3691,https://images.example.com/RU3691.jpg,12,76
RU3692,Набор масло 3692,Набор масло 3692. Отличный вариант подарка для разных случаев.,Еда и напитки,800,RUB,https://store.example.com/item/RU3692,https://images.example.com/RU3692.jpg,0,75
RU3693,Ароматический набор ножей 3693,Ароматический набор ножей 3693. Отличный вариант подарка для разных случаев.,Дом и уют,2146,RUB,https://store.example.com/item/RU3693,https://images.example.com/RU3693.jpg,16,49
RU3694,Набор набор 3694,Набор набор 3694. Отличный вариант подарка для разных случаев.,Детские товары,1839,RUB,https://store.example.com/item/RU3694,https://images.example.com/RU3694.jpg,18,45
RU3695,Красочный масло 3695,Красочный масло 3695. Отличный вариант подарка для разных случаев.,Электроника,2541,RUB,https://store.example.com/item/RU3695,https://images.example.com/RU3695.jpg,6,51
RU3696,Стильный плед 3696,Стильный плед 3696. Отличный вариант подарка для разных случаев.,Игры и хобби,5226,RUB,https://store.example.com/item/RU3696,https://images.example.com/RU3696.jpg,6,28
RU3697,Классический свеча 3697,Классический свеча 3697. Отличный вариант подарка для разных случаев.,Еда и напитки,5643,RUB,https://store.example.com/item/RU3697,https://images.example.com/RU3697.jpg,12,52
RU3698,Компактный ожерелье 3698,Компактный ожерелье 3698. Отличный вариант подарка для разных случаев.,Творчество и хобби,4872,RUB,https://store.example.com/item/RU3698,https://images.example.com/RU3698.jpg,12,56
RU3699,Уютный чашка 3699,Уютный чашка 3699. Отличный вариант подарка для разных случаев.,Канцелярия,1275,RUB,https://store.example.com/item/RU3699,https://images.example.com/RU3699.jpg,18,80
RU3700,Уютный ожерелье 3700,Уютный ожерелье 3700. Отличный вариант подарка для разных случаев.,Украшения,2408,RUB,https://store.example.com/item/RU3700,https://images.example.com/RU3700.jpg,8,51
RU3701,Компактный плед 3701,Компактный плед 3701. Отличный вариант подарка для разных случаев.,Еда и напитки,2272,RUB,https://store.example.com/item/RU3701,https://images.example.com/RU3701.jpg,3,66
RU3702,Уютный ожерелье 3702,Уютный ожерелье 3702. Отличный вариант подарка для разных случаев.,Украшения,2676,RUB,https://store.example.com/item/RU3702,https://images.example.com/RU3702.jpg,16,74
RU3703,Уютный браслет 3703,Уютный браслет 3703. Отличный вариант подарка для разных случаев.,Детские товары,4849,RUB,https://store.example.com/item/RU3703,https://images.example.com/RU3703.jpg,16,35
RU3704,Стильный чашка 3704,Стильный чашка 3704. Отличный вариант подарка для разных случаев.,Канцелярия,5617,RUB,https://store.example.com/item/RU3704,https://images.example.com/RU3704.jpg,18,21
RU3705,Подарочный набор 3705,Подарочный набор 3705. Отличный вариант подарка для разных случаев.,Игры и хобби,4000,RUB,https://store.example.com/item/RU3705,https://images.example.com/RU3705.jpg,8,24
RU3706,Декоративный ручка 3706,Декоративный ручка 3706. Отличный вариант подарка для разных случаев.,Еда и напитки,5890,RUB,https://store.example.com/item/RU3706,https://images.example.com/RU3706.jpg,12,55
RU3707,Ароматический свеча 3707,Ароматический свеча 3707. Отличный вариант подарка для разных случаев.,Канцелярия,4201,RUB,https://store.example.com/item/RU3707,https://images.example.com/RU3707.jpg,8,33
RU3708,Набор набор 3708,Набор набор 3708. Отличный вариант подарка для разных случаев.,Игры и хобби,1729,RUB,https://store.example.com/item/RU3708,https://images.example.com/RU3708.jpg,8,72
RU3709,Компактный книга 3709,Компактный книга 3709. Отличный вариант подарка для разных случаев.,Игры и хобби,5465,RUB,https://store.example.com/item/RU3709,https://images.example.com/RU3709.jpg,16,73
RU3710,Классический игра 3710,Классический игра 3710. Отличный вариант подарка для разных случаев.,Красота и здоровье,1185,RUB,https://store.example.com/item/RU3710,https://images.example.com/RU3710.jpg,8,75
RU3711,Классический чашка 3711,Классический чашка 3711. Отличный вариант подарка для разных случаев.,Украшения,1330,RUB,https://store.example.com/item/RU3711,https://images.example.com/RU3711.jpg,3,57
